recipe_id,recipe_name,local_path,source_url,status
990,MOROCCAN RICE SALAD (GLUTEN-FREE),assets/photos/990.jpg,https://www.food.com/recipe/moroccan-rice-salad-gluten-free-501849,ok
991,MOROCCAN ROASTED CHICKEN,assets/photos/991.jpg,https://www.food.com/recipe/moroccan-roasted-chicken-502706,ok
992,MOROCCAN ROASTED POMEGRANATE CHICKEN,assets/photos/992.jpg,https://www.food.com/recipe/moroccan-roasted-pomegranate-chicken-459193,ok
993,MOROCCAN ROASTED SALMON WITH MANGO SALSA,assets/photos/993.jpg,https://www.food.com/recipe/moroccan-roasted-salmon-with-mango-salsa-423755,ok
994,MOROCCAN-RUBBED GRILLED STEAK AND SWEET POTATOES,assets/photos/994.jpg,https://www.food.com/recipe/moroccan-rubbed-grilled-steak-and-sweet-potatoes-423333,ok
995,MOROCCAN SAFFRON CHICKEN,assets/photos/995.jpg,https://www.food.com/recipe/moroccan-saffron-chicken-414809,ok
996,MOROCCAN SAFFRON RICE,assets/photos/996.jpg,https://www.food.com/recipe/moroccan-saffron-rice-502997,ok
997,MOROCCAN SALAD OF RAW GRATED CARROTS/CITRUS CINNAMON DRESSING,assets/photos/997.jpg,https://www.food.com/recipe/moroccan-salad-of-raw-grated-carrots-citrus-cinnamon-dressing-320513,ok
998,MOROCCAN SEASONED CHICKEN WITH PINE NUT COUSCOUS,assets/photos/998.jpg,https://www.food.com/recipe/moroccan-seasoned-chicken-with-pine-nut-couscous-383746,ok
999,MOROCCAN SEASONED WEDGES,assets/photos/999.jpg,https://www.food.com/recipe/moroccan-seasoned-wedges-378966,ok
1000,MOROCCAN SIZZLING SHRIMP,assets/photos/1000.jpg,https://www.food.com/recipe/moroccan-sizzling-shrimp-428595,ok
1001,MOROCCAN SKIRT STEAK W/ROASTED PEPPER COUSCOUS (ZWT-9),assets/photos/1001.jpg,https://www.food.com/recipe/moroccan-skirt-steak-w-roasted-pepper-couscous-zwt-9-505448,ok
1002,MOROCCAN SPICE BLEND,assets/photos/1002.jpg,https://www.food.com/recipe/moroccan-spice-blend-503841,ok
1003,MOROCCAN SPICE CORN TOPPER,assets/photos/1003.jpg,https://www.food.com/recipe/moroccan-spice-corn-topper-503299,ok
1004,MOROCCAN SPICE MIX,assets/photos/1004.jpg,https://www.food.com/recipe/moroccan-spice-mix-422399,ok
1005,MOROCCAN SPICE PASTE,assets/photos/1005.jpg,https://www.food.com/recipe/moroccan-spice-paste-377034,ok
1006,MOROCCAN SPICE RUB (FOR LAMB &AMP; OTHER MEAT),assets/photos/1006.jpg,https://www.food.com/recipe/moroccan-spice-rub-for-lamb-other-meat-349928,ok
1007,MOROCCAN SPICE RUBBED PORK CHOPS,assets/photos/1007.jpg,https://www.food.com/recipe/moroccan-spice-rubbed-pork-chops-475667,ok
1008,MOROCCAN-SPICED BABY CARROTS,assets/photos/1008.jpg,https://www.food.com/recipe/moroccan-spiced-baby-carrots-500463,ok
1009,MOROCCAN SPICED CARROT SALAD,assets/photos/1009.jpg,https://www.food.com/recipe/moroccan-spiced-carrot-salad-70156,ok
1010,MOROCCAN-SPICED CHICKEN BREASTS,assets/photos/1010.jpg,https://www.food.com/recipe/moroccan-spiced-chicken-breasts-422400,ok
1011,MOROCCAN SPICED CHICKEN KEBABS,assets/photos/1011.jpg,https://www.food.com/recipe/moroccan-spiced-chicken-kebabs-416089,ok
1012,MOROCCAN SPICED CHICKEN STEW WITH CARROTS,assets/photos/1012.jpg,https://www.food.com/recipe/moroccan-spiced-chicken-stew-with-carrots-362949,ok
1013,MOROCCAN SPICED CHICKPEA OR GARBANZO SOUP,assets/photos/1013.jpg,https://www.food.com/recipe/moroccan-spiced-chickpea-or-garbanzo-soup-391963,ok
1014,MOROCCAN-SPICED FAVA BEAN STEW,assets/photos/1014.jpg,https://www.food.com/recipe/moroccan-spiced-fava-bean-stew-325189,ok
1015,MOROCCAN SPICED GREEN OLIVES,assets/photos/1015.jpg,https://www.food.com/recipe/moroccan-spiced-green-olives-504183,ok
1016,MOROCCAN-SPICED LAMB BURGERS,assets/photos/1016.jpg,https://www.food.com/recipe/moroccan-spiced-lamb-burgers-305505,ok
1017,MOROCCAN SPICED LAMB CHOPS,assets/photos/1017.jpg,https://www.food.com/recipe/moroccan-spiced-lamb-chops-63885,ok
1018,MOROCCAN SPICED NUTS,assets/photos/1018.jpg,https://www.food.com/recipe/moroccan-spiced-nuts-505616,ok
1019,MOROCCAN SPICED ROAST CHICKPEAS,assets/photos/1019.jpg,https://www.food.com/recipe/moroccan-spiced-roast-chickpeas-523991,ok
1020,MOROCCAN SPICED ROAST POTATOES,assets/photos/1020.jpg,https://www.food.com/recipe/moroccan-spiced-roast-potatoes-377030,ok
1021,MOROCCAN-SPICED ROASTED VEGETABLES,assets/photos/1021.jpg,https://www.food.com/recipe/moroccan-spiced-roasted-vegetables-305797,ok
1022,MOROCCAN SPICED SALMON OVER LENTILS,assets/photos/1022.jpg,https://www.food.com/recipe/moroccan-spiced-salmon-over-lentils-324119,ok
1023,MOROCCAN SPICED SPAGHETTI SQUASH,assets/photos/1023.jpg,https://www.food.com/recipe/moroccan-spiced-spaghetti-squash-425488,ok
1024,MOROCCAN SPICED SQUASH AND CARROT SOUP,assets/photos/1024.jpg,https://www.food.com/recipe/moroccan-spiced-squash-and-carrot-soup-85052,ok
1025,MOROCCAN SPICED STEWED PORK BELLY IN A SLOW COOKER,assets/photos/1025.jpg,https://www.food.com/recipe/moroccan-spiced-stewed-pork-belly-in-a-slow-cooker-414922,ok
1026,MOROCCAN SPICED VEAL,assets/photos/1026.jpg,https://www.food.com/recipe/moroccan-spiced-veal-319862,ok
1027,MOROCCAN SQUASH SALAD,assets/photos/1027.jpg,https://www.food.com/recipe/moroccan-squash-salad-389097,ok
1028,MOROCCAN STEWED LENTILS,assets/photos/1028.jpg,https://www.food.com/recipe/moroccan-stewed-lentils-505594,ok
1029,MOROCCAN STUFFED DATES,assets/photos/1029.jpg,https://www.food.com/recipe/moroccan-stuffed-dates-503363,ok
1030,MOROCCAN STUFFED PEPPERS,assets/photos/1030.jpg,https://www.food.com/recipe/moroccan-stuffed-peppers-437417,ok
1031,MOROCCAN STYLE BARRAMUNDI,assets/photos/1031.jpg,https://www.food.com/recipe/moroccan-style-barramundi-523012,ok
1032,MOROCCAN-STYLE BEEF KABOBS,assets/photos/1032.jpg,https://www.food.com/recipe/moroccan-style-beef-kabobs-537364,ok
1033,MOROCCAN-STYLE CHICKEN WITH LENTILS,assets/photos/1033.jpg,https://www.food.com/recipe/moroccan-style-chicken-with-lentils-357472,ok
1034,MOROCCAN STYLE EGGPLANT,assets/photos/1034.jpg,https://www.food.com/recipe/moroccan-style-eggplant-434716,ok
1035,MOROCCAN-STYLE MARINADE,assets/photos/1035.jpg,https://www.food.com/recipe/moroccan-style-marinade-381911,ok
1036,MOROCCAN STYLE PASTA SALAD,assets/photos/1036.jpg,https://www.food.com/recipe/moroccan-style-pasta-salad-503679,ok
1037,MOROCCAN STYLE POTATO AND EGG SANDWICHES,assets/photos/1037.jpg,https://www.food.com/recipe/moroccan-style-potato-and-egg-sandwiches-306114,ok
1038,MOROCCAN STYLE PUMPKIN AND COUSCOUS SALAD,assets/photos/1038.jpg,https://www.food.com/recipe/moroccan-style-pumpkin-and-couscous-salad-310939,ok
1039,MOROCCAN-STYLE ROAST CHICKEN,assets/photos/1039.jpg,https://www.food.com/recipe/moroccan-style-roast-chicken-421201,ok
1040,MOROCCAN STYLE SPICY CHICKEN &AMP; RICE - 25 MINUTES TO MAKE!,assets/photos/1040.jpg,https://www.food.com/recipe/moroccan-style-spicy-chicken-rice-25-minutes-to-make-325979,ok
1041,MOROCCAN STYLE SPICY PICKLED VEGETABLES,assets/photos/1041.jpg,https://www.food.com/recipe/moroccan-style-spicy-pickled-vegetables-504738,ok
1042,MOROCCAN-STYLE STUFFED ACORN SQUASH,assets/photos/1042.jpg,https://www.food.com/recipe/moroccan-style-stuffed-acorn-squash-393699,ok
1043,"MOROCCAN-STYLE TILAPIA WITH CUMIN, MANGO AND CILANTRO RECIPE",assets/photos/1043.jpg,https://www.food.com/recipe/moroccan-style-tilapia-with-cumin-mango-and-cilantro-recipe-503619,ok
1044,MOROCCAN SWEET COUSCOUS,assets/photos/1044.jpg,https://www.food.com/recipe/moroccan-sweet-couscous-424039,ok
1045,MOROCCAN SWEET POTATO AND CHICKPEA SOUP,assets/photos/1045.jpg,https://www.food.com/recipe/moroccan-sweet-potato-and-chickpea-soup-312286,ok
1046,MOROCCAN SWEET POTATO WITH COUSCOUS,assets/photos/1046.jpg,https://www.food.com/recipe/moroccan-sweet-potato-with-couscous-363965,ok
1047,MOROCCAN TAGINE,assets/photos/1047.jpg,https://www.food.com/recipe/moroccan-tagine-83356,ok
1048,MOROCCAN TAGINE OF CHICKEN WITH APRICOTS,assets/photos/1048.jpg,https://www.food.com/recipe/moroccan-tagine-of-chicken-with-apricots-438158,ok
1049,MOROCCAN TAJINE - FOR THE CROCK POT!,assets/photos/1049.jpg,https://www.food.com/recipe/moroccan-tajine-for-the-crock-pot-505754,ok
1050,MOROCCAN TUNA PATTIES,assets/photos/1050.jpg,https://www.food.com/recipe/moroccan-tuna-patties-331445,ok
1051,MOROCCAN TURKEY STEW,assets/photos/1051.jpg,https://www.food.com/recipe/moroccan-turkey-stew-519772,ok
1052,MOROCCAN TURKEY TAGINE,assets/photos/1052.jpg,https://www.food.com/recipe/moroccan-turkey-tagine-519768,ok
1053,MOROCCAN TURKEY TENDERLOIN,assets/photos/1053.jpg,https://www.food.com/recipe/moroccan-turkey-tenderloin-57571,ok
1054,MOROCCAN VEGETABLE AND CHICKPEA TAGINE,assets/photos/1054.jpg,https://www.food.com/recipe/moroccan-vegetable-and-chickpea-tagine-435567,ok
1055,MOROCCAN VEGETABLE SOUP (CHORBA),assets/photos/1055.jpg,https://www.food.com/recipe/moroccan-vegetable-soup-chorba-347072,ok
1056,MOROCCAN VEGETABLE STEW,assets/photos/1056.jpg,https://www.food.com/recipe/moroccan-vegetable-stew-51902,ok
1057,MOROCCAN WHITE BEANS LOUBIA,assets/photos/1057.jpg,https://www.food.com/recipe/moroccan-white-beans-loubia-465880,ok
1058,MOROCCIAN CHICKEN TAGINE,assets/photos/1058.jpg,https://www.food.com/recipe/moroccian-chicken-tagine-503117,ok
1059,MORROCAN CHICKEN WITH COUSCOUS,assets/photos/1059.jpg,https://www.food.com/recipe/morrocan-chicken-with-couscous-428281,ok
1060,MORROCAN COUSCOUS WITH GREEN BEANS,assets/photos/1060.jpg,https://www.food.com/recipe/morrocan-couscous-with-green-beans-427752,ok
1061,MSEMMEN - MOROCCAN CREPES,assets/photos/1061.jpg,https://www.food.com/recipe/msemmen-moroccan-crepes-334684,ok
1062,MUSHROOM COUSCOUS WITH MOROCCAN FLAVORS,assets/photos/1062.jpg,https://www.food.com/recipe/mushroom-couscous-with-moroccan-flavors-407118,ok
1063,MY MEDITERRANEAN COUSCOUS SALAD,assets/photos/1063.jpg,https://www.food.com/recipe/my-mediterranean-couscous-salad-451940,ok
1064,NIGERIAN BEEF IN TOMATO SAUCE,assets/photos/1064.jpg,https://www.food.com/recipe/nigerian-beef-in-tomato-sauce-307519,ok
1065,NIGERIAN EWA AGOYIN,assets/photos/1065.jpg,https://www.food.com/recipe/nigerian-ewa-agoyin-532458,ok
1066,NIGERIAN FRUIT  SALAD,assets/photos/1066.jpg,https://www.food.com/recipe/nigerian-fruit-salad-310793,ok
1067,NIGERIAN PANCAKES WITH SHRIMP,assets/photos/1067.jpg,https://www.food.com/recipe/nigerian-pancakes-with-shrimp-455200,ok
1068,NIGERIAN PEANUT SOUP,assets/photos/1068.jpg,https://www.food.com/recipe/nigerian-peanut-soup-457015,ok
1070,NIGERIAN PEPPERSOUP SEASONING SUBSTITUTE,assets/photos/1070.jpg,https://www.food.com/recipe/nigerian-peppersoup-seasoning-substitute-311240,ok
1071,NIGERIAN RICE WATER,assets/photos/1071.jpg,https://www.food.com/recipe/nigerian-rice-water-310159,ok
1073,NITER KIBBEH--ETHIOPIAN SPICED CLARIFIED BUTTER,assets/photos/1073.jpg,https://www.food.com/recipe/niter-kibbeh-ethiopian-spiced-clarified-butter-455044,ok
1074,NORTH AFRICAN BULGAR SALAD,assets/photos/1074.jpg,https://www.food.com/recipe/north-african-bulgar-salad-314428,ok
1075,NORTH AFRICAN BULGAR STUFFED BABY EGGPLANT,assets/photos/1075.jpg,https://www.food.com/recipe/north-african-bulgar-stuffed-baby-eggplant-491177,ok
1076,NORTH AFRICAN CHICKEN,assets/photos/1076.jpg,https://www.food.com/recipe/north-african-chicken-373000,ok
1077,NORTH AFRICAN CHICKEN AND COUSCOUS,assets/photos/1077.jpg,https://www.food.com/recipe/north-african-chicken-and-couscous-366997,ok
1078,NORTH AFRICAN DRY RUB,assets/photos/1078.jpg,https://www.food.com/recipe/north-african-dry-rub-385552,ok
1079,NORTH AFRICAN-GRILLED CORN ON THE COB,assets/photos/1079.jpg,https://www.food.com/recipe/north-african-grilled-corn-on-the-cob-470176,ok
1080,NORTH AFRICAN MARINADE FOR FLANK STEAK,assets/photos/1080.jpg,https://www.food.com/recipe/north-african-marinade-for-flank-steak-503334,ok
1081,NORTH AFRICAN MEATBALLS (BOULETTES),assets/photos/1081.jpg,https://www.food.com/recipe/north-african-meatballs-boulettes-505050,ok
1082,NORTH AFRICAN ORANGE SALAD,assets/photos/1082.jpg,https://www.food.com/recipe/north-african-orange-salad-493125,ok
1083,NORTH AFRICAN SOUP (VEGETARIAN),assets/photos/1083.jpg,https://www.food.com/recipe/north-african-soup-vegetarian-385621,ok
1084,NORTH AFRICAN SPICED CHICKEN,assets/photos/1084.jpg,https://www.food.com/recipe/north-african-spiced-chicken-503438,ok
1085,NORTH AFRICAN STYLE CHICKEN,assets/photos/1085.jpg,https://www.food.com/recipe/north-african-style-chicken-505395,ok
1087,OKRA &AMP; CHICKPEA TAGINE,assets/photos/1087.jpg,https://www.food.com/recipe/okra-chickpea-tagine-346494,ok
1088,ORANGE BREAKFAST COUSCOUS,assets/photos/1088.jpg,https://www.food.com/recipe/orange-breakfast-couscous-343244,ok
1089,ORANGE ISRAELI COUSCOUS WITH SNOW PEAS,assets/photos/1089.jpg,https://www.food.com/recipe/orange-israeli-couscous-with-snow-peas-425683,ok
1090,ORANGE-NUT COUSCOUS,assets/photos/1090.jpg,https://www.food.com/recipe/orange-nut-couscous-424710,ok
1091,ORANGE-PINEAPPLE COUSCOUS,assets/photos/1091.jpg,https://www.food.com/recipe/orange-pineapple-couscous-422127,ok
1092,ORANGE SCENTED COUSCOUS,assets/photos/1092.jpg,https://www.food.com/recipe/orange-scented-couscous-504145,ok
1093,ORANGE YOGURT SMOOTHIE - MOROCCAN,assets/photos/1093.jpg,https://www.food.com/recipe/orange-yogurt-smoothie-moroccan-503815,ok
1094,OSSO BUCO WITH COUSCOUS,assets/photos/1094.jpg,https://www.food.com/recipe/osso-buco-with-couscous-381819,ok
1095,PALEO  MOROCCAN CARROT SALAD WITH DATES,assets/photos/1095.jpg,https://www.food.com/recipe/paleo-moroccan-carrot-salad-with-dates-486819,ok
1096,PALESTINIAN HARISSA,assets/photos/1096.jpg,https://www.food.com/recipe/palestinian-harissa-484855,ok
1097,PAN-FRIED MOROCCAN CHICKEN,assets/photos/1097.jpg,https://www.food.com/recipe/pan-fried-moroccan-chicken-304917,ok
1098,PAN FRIED SEABASS FILLET WITH SALSA SAUCE AND COUSCOUS,assets/photos/1098.jpg,https://www.food.com/recipe/pan-fried-seabass-fillet-with-salsa-sauce-and-couscous-440804,ok
1099,PAPRIKA BUTTER CHICKEN WITH COUSCOUS,assets/photos/1099.jpg,https://www.food.com/recipe/paprika-butter-chicken-with-couscous-440937,ok
1100,PEA TOMATO COUSCOUS,assets/photos/1100.jpg,https://www.food.com/recipe/pea-tomato-couscous-436627,ok
1101,PEANUT SOUP,assets/photos/1101.jpg,https://www.food.com/recipe/peanut-soup-95945,ok
1102,PEANUT SOUP WITH RICE AND SCALLIONS,assets/photos/1102.jpg,https://www.food.com/recipe/peanut-soup-with-rice-and-scallions-456089,ok
1103,PERSIAN BEEF AND COUSCOUS,assets/photos/1103.jpg,https://www.food.com/recipe/persian-beef-and-couscous-50120,ok
1104,PIRI PIRI CHICKEN (QUICK STIR FRY VERSION),assets/photos/1104.jpg,https://www.food.com/recipe/piri-piri-chicken-quick-stir-fry-version-489613,ok
1105,PIRI PIRI DRESSING,assets/photos/1105.jpg,https://www.food.com/recipe/piri-piri-dressing-367617,ok
1107,PIRI PIRI SAUCE,assets/photos/1107.jpg,https://www.food.com/recipe/piri-piri-sauce-532416,ok
1108,PISTACHIO COUSCOUS,assets/photos/1108.jpg,https://www.food.com/recipe/pistachio-couscous-425485,ok
1109,PISTACHIO-CRUSTED MOROCCAN RACK OF LAMB WITH ISRAELI COUSCOUS,assets/photos/1109.jpg,https://www.food.com/recipe/pistachio-crusted-moroccan-rack-of-lamb-with-israeli-couscous-493364,ok
1110,POACHED EGGS WITH HARISSA OIL,assets/photos/1110.jpg,https://www.food.com/recipe/poached-eggs-with-harissa-oil-434771,ok
1111,PORK RIBS  WITH ALOHA SHOYU SAUCE,assets/photos/1111.jpg,https://www.food.com/recipe/pork-ribs-with-aloha-shoyu-sauce-306183,ok
1112,PORTUGUESE-AFRICAN CHICKEN IN COCONUT SAUCE,assets/photos/1112.jpg,https://www.food.com/recipe/portuguese-african-chicken-in-coconut-sauce-371142,ok
1113,PORTUGUESE CHICKEN PIRI-PIRI,assets/photos/1113.jpg,https://www.food.com/recipe/portuguese-chicken-piri-piri-369942,ok
1114,PRAWN AND HARISSA STEW WITH COUSCOUS,assets/photos/1114.jpg,https://www.food.com/recipe/prawn-and-harissa-stew-with-couscous-427635,ok
1115,PRAWNS PERI-PERI,assets/photos/1115.jpg,https://www.food.com/recipe/prawns-peri-peri-456440,ok
1116,PRAWNS PERI PERI MOZAMBIQUE,assets/photos/1116.jpg,https://www.food.com/recipe/prawns-peri-peri-mozambique-427978,ok
1118,PUMPKIN SPICE DABO KOLO (ETHIOPIAN PUMPKIN SPICE RICOTTA DONUTS),assets/photos/1118.jpg,https://www.food.com/recipe/pumpkin-spice-dabo-kolo-ethiopian-pumpkin-spice-ricotta-donuts-524594,ok
1119,QUICK MOROCCAN CHICKPEA AND VEGETABLE COUSCOUS,assets/photos/1119.jpg,https://www.food.com/recipe/quick-moroccan-chickpea-and-vegetable-couscous-426033,ok
1120,RAS EL HANOUT,assets/photos/1120.jpg,https://www.food.com/recipe/ras-el-hanout-486491,ok
1122,RAS EL HANOUT A MOROCCAN SPICE BLEND BY RACHAEL RAY,assets/photos/1122.jpg,https://www.food.com/recipe/ras-el-hanout-a-moroccan-spice-blend-by-rachael-ray-505582,ok
1123,RAS EL HANOUT COUSCOUS,assets/photos/1123.jpg,https://www.food.com/recipe/ras-el-hanout-couscous-505086,ok
1124,RAS EL HANOUT - MOROCCAN SPICE MIX FROM VEGETARIAN TIMES,assets/photos/1124.jpg,https://www.food.com/recipe/ras-el-hanout-moroccan-spice-mix-from-vegetarian-times-479884,ok
1125,"RAS EL-HANOUT, MOROCCAN SPICED CHICKEN",assets/photos/1125.jpg,https://www.food.com/recipe/ras-el-hanout-moroccan-spiced-chicken-334911,ok
1126,RAS EL HANOUT ROASTED POTATOES,assets/photos/1126.jpg,https://www.food.com/recipe/ras-el-hanout-roasted-potatoes-505620,ok
1127,RAS EL HANOUT SPICE MIX,assets/photos/1127.jpg,https://www.food.com/recipe/ras-el-hanout-spice-mix-80983,ok
1128,RED BELL PEPPER COUSCOUS,assets/photos/1128.jpg,https://www.food.com/recipe/red-bell-pepper-couscous-428770,ok
1129,ROAST PORK WITH PIRI PIRI,assets/photos/1129.jpg,https://www.food.com/recipe/roast-pork-with-piri-piri-369919,ok
1130,ROASTED CAULIFLOWER WITH HARISSA SAUCE,assets/photos/1130.jpg,https://www.food.com/recipe/roasted-cauliflower-with-harissa-sauce-495946,ok
1131,ROASTED CAULIFLOWER WITH RAS EL HANOUT TAHINI SAUCE,assets/photos/1131.jpg,https://www.food.com/recipe/roasted-cauliflower-with-ras-el-hanout-tahini-sauce-479886,ok
1132,ROASTED GARLIC AND OLIVE OIL COUSCOUS,assets/photos/1132.jpg,https://www.food.com/recipe/roasted-garlic-and-olive-oil-couscous-48100,ok
1133,ROASTED GARLIC COUSCOUS WITH TOMATOES &AMP; BASIL,assets/photos/1133.jpg,https://www.food.com/recipe/roasted-garlic-couscous-with-tomatoes-basil-391475,ok
1134,ROASTED MOROCCAN SPICED CHICKEN,assets/photos/1134.jpg,https://www.food.com/recipe/roasted-moroccan-spiced-chicken-306750,ok
1135,ROASTED VEGETABLE COUSCOUS SALAD,assets/photos/1135.jpg,https://www.food.com/recipe/roasted-vegetable-couscous-salad-378310,ok
1136,ROASTED VEGETABLE COUSCOUS WITH HUMMUS,assets/photos/1136.jpg,https://www.food.com/recipe/roasted-vegetable-couscous-with-hummus-316337,ok
1137,RUDY'S MOROCCAN STEWED CHICKEN WITH COUSCOUS,assets/photos/1137.jpg,https://www.food.com/recipe/rudys-moroccan-stewed-chicken-with-couscous-483881,ok
1138,RWANDAN CHICKEN,assets/photos/1138.jpg,https://www.food.com/recipe/rwandan-chicken-457010,ok
1139,SAFFRON COUSCOUS WITH HERBS,assets/photos/1139.jpg,https://www.food.com/recipe/saffron-couscous-with-herbs-428285,ok
1140,SAFFRON &AMP; RAISIN COUSCOUS WITH FRESH MINT,assets/photos/1140.jpg,https://www.food.com/recipe/saffron-raisin-couscous-with-fresh-mint-424325,ok
1141,SAFFRON-SCENTED  COUSCOUS WITH PINE NUTS,assets/photos/1141.jpg,https://www.food.com/recipe/saffron-scented-couscous-with-pine-nuts-359422,ok
1142,SALMON AND COUSCOUS,assets/photos/1142.jpg,https://www.food.com/recipe/salmon-and-couscous-472837,ok
1143,SALMON FILLETS WITH DILL COUSCOUS AND SPICY KALE,assets/photos/1143.jpg,https://www.food.com/recipe/salmon-fillets-with-dill-couscous-and-spicy-kale-391684,ok
1144,SALMON WITH COUSCOUS,assets/photos/1144.jpg,https://www.food.com/recipe/salmon-with-couscous-501908,ok
1145,SAMBOSSA (ETHIOPIAN APPETIZER),assets/photos/1145.jpg,https://www.food.com/recipe/sambossa-ethiopian-appetizer-457139,ok
1146,SAVORY TOFU AND VEGETABLES OVER TOMATO COUSCOUS,assets/photos/1146.jpg,https://www.food.com/recipe/savory-tofu-and-vegetables-over-tomato-couscous-309605,ok
1147,SEFFA (SWEET COUSCOUS WITH ALMOND MILK),assets/photos/1147.jpg,https://www.food.com/recipe/seffa-sweet-couscous-with-almond-milk-455883,ok
1148,SELLOU (MOROCCAN COOKIE MIXTURE),assets/photos/1148.jpg,https://www.food.com/recipe/sellou-moroccan-cookie-mixture-505847,ok
1149,SENEGAL YASSA,assets/photos/1149.jpg,https://www.food.com/recipe/senegal-yassa-456408,ok
1150,SENEGALESE PEANUT SOUP,assets/photos/1150.jpg,https://www.food.com/recipe/senegalese-peanut-soup-57557,ok
1151,"SENEGALESE SWEET POTATO, RICE AND BEANS STEW",assets/photos/1151.jpg,https://www.food.com/recipe/senegalese-sweet-potato-rice-and-beans-stew-457134,ok
1152,SFENJ - DEEP FRIED MOROCCAN DOUGHNUTS,assets/photos/1152.jpg,https://www.food.com/recipe/sfenj-deep-fried-moroccan-doughnuts-509899,ok
1153,SHAAH BIGAYS - SOMALI SPICE TEA,assets/photos/1153.jpg,https://www.food.com/recipe/shaah-bigays-somali-spice-tea-456985,ok
1154,SHAAH (SOMALI TEA),assets/photos/1154.jpg,https://www.food.com/recipe/shaah-somali-tea-456826,ok
1155,SHAKSHUKA BURRITO WITH ROASTED PEPPER SALSA AND TZATZIKI,assets/photos/1155.jpg,https://www.food.com/recipe/shakshuka-burrito-with-roasted-pepper-salsa-and-tzatziki-537245,ok
1156,SHAKSHUKA MIA,assets/photos/1156.jpg,https://www.food.com/recipe/shakshuka-mia-514539,ok
1157,SHAKSHUKA WITH SWISS CHARD,assets/photos/1157.jpg,https://www.food.com/recipe/shakshuka-with-swiss-chard-514034,ok
1158,SHAKSHUKA YEMANI BASTED EGGS,assets/photos/1158.jpg,https://www.food.com/recipe/shakshuka-yemani-basted-eggs-465881,ok
1159,SHEET PAN HARISSA SHRIMP WITH ROASTED ZUCCHINI AND EGGPLANT,assets/photos/1159.jpg,https://www.food.com/recipe/sheet-pan-harissa-shrimp-with-roasted-zucchini-and-eggplant-536826,ok
1160,SHELLY'S CHICKEN AND ZUCCHINI COUSCOUS,assets/photos/1160.jpg,https://www.food.com/recipe/shellys-chicken-and-zucchini-couscous-83943,ok
1161,SHORTCUT SHAKSHUKA,assets/photos/1161.jpg,https://www.food.com/recipe/shortcut-shakshuka-531151,ok
1162,SHRIMP AND COUSCOUS STIRFRY,assets/photos/1162.jpg,https://www.food.com/recipe/shrimp-and-couscous-stirfry-457721,ok
1163,SIMPLE MOROCCAN CHICKEN,assets/photos/1163.jpg,https://www.food.com/recipe/simple-moroccan-chicken-98989,ok
1164,SLOW COOKED MOROCCAN LAMB SHANKS,assets/photos/1164.jpg,https://www.food.com/recipe/slow-cooked-moroccan-lamb-shanks-351666,ok
1165,"SLOW-COOKER LAMB, APRICOT, AND OLIVE TAGINE",assets/photos/1165.jpg,https://www.food.com/recipe/slow-cooker-lamb-apricot-and-olive-tagine-472737,ok
1166,SLOW COOKER MOROCCAN BRISKET,assets/photos/1166.jpg,https://www.food.com/recipe/slow-cooker-moroccan-brisket-307043,ok
1167,SLOW-COOKER MOROCCAN-SPICED CHICKEN,assets/photos/1167.jpg,https://www.food.com/recipe/slow-cooker-moroccan-spiced-chicken-503811,ok
1168,SLOW COOKER MOROCCAN-STYLE CHICKEN &AMP; POTATO STEW,assets/photos/1168.jpg,https://www.food.com/recipe/slow-cooker-moroccan-style-chicken-potato-stew-473512,ok
1169,SOETKOEKIES - SWEET WINE AND SPICE SOUTH AFRICAN COOKIES,assets/photos/1169.jpg,https://www.food.com/recipe/soetkoekies-sweet-wine-and-spice-south-african-cookies-309794,ok
1170,SOMALI STEW - MARAQ (PRONOUNCED MAH-RUHK),assets/photos/1170.jpg,https://www.food.com/recipe/somali-stew-maraq-pronounced-mah-ruhk-52967,ok
1171,SOMALIAN TEA,assets/photos/1171.jpg,https://www.food.com/recipe/somalian-tea-50407,ok
1172,SOSATIES (SOUTH AFRICAN KABOBS),assets/photos/1172.jpg,https://www.food.com/recipe/sosaties-south-african-kabobs-455609,ok
1173,SOUTH AFRICAN BAZAAR PANCAKES,assets/photos/1173.jpg,https://www.food.com/recipe/south-african-bazaar-pancakes-429101,ok
1174,SOUTH AFRICAN BEET AND ONION SALAD,assets/photos/1174.jpg,https://www.food.com/recipe/south-african-beet-and-onion-salad-454996,ok
1175,SOUTH AFRICAN BILTONG,assets/photos/1175.jpg,https://www.food.com/recipe/south-african-biltong-309886,ok
1177,SOUTH AFRICAN BOBOTIE,assets/photos/1177.jpg,https://www.food.com/recipe/south-african-bobotie-368252,ok
1178,"SOUTH AFRICAN BUTTERNUT RINGS (VEGAN, GLUTEN FREE)",assets/photos/1178.jpg,https://www.food.com/recipe/south-african-butternut-rings-vegan-gluten-free-418473,ok
1179,SOUTH AFRICAN BUTTERNUT SOUP,assets/photos/1179.jpg,https://www.food.com/recipe/south-african-butternut-soup-380151,ok
1180,SOUTH AFRICAN CHICKEN CURRY,assets/photos/1180.jpg,https://www.food.com/recipe/south-african-chicken-curry-394452,ok
1181,SOUTH AFRICAN CREAMY DELIGHT,assets/photos/1181.jpg,https://www.food.com/recipe/south-african-creamy-delight-309558,ok
